student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S06276,"Introduction of improper, foul or indecent language or gesture",0,2,2,2,2,1,0.379,0,0,0.333,Willful Damage Of Property
S06277,Engaging in premarital sex,5,3,0,1,7,1,0.403,1,0,0.077,Assault Fellow Students
S06278,Extortion or blackmailing or attempt,4,3,1,0,5,1,0.611,1,2,0.3,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S06279,Wearing of improper and other colored PE uniforms,3,0,3,0,5,0,0.282,0,0,0.111,Bullying Students/fellow Students - Physically
S06280,Shoplifting,4,1,0,0,5,1,0.475,0,3,0.4,Damage Or Deletion Of Files
S06281,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",3,0,2,0,4,0,0.069,0,5,0.75,Engaging In Any Form Of Gambling
S06282,Pushing of prohibited drugs,5,1,1,0,6,1,0.398,0,4,0.417,Drug Pushing
S06283,Verbal or physical altercation between students or group of students,2,3,1,1,5,1,0.357,0,3,0.5,Wearing Of Improper And Other Colored Pe Uniforms
S06284,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",5,4,2,1,8,1,0.634,1,0,0.071,Bringing Outsiders To School During School Function/activity
S06285,"Purchase, sale or distribution of alcoholic beverages or cigarettes",7,1,1,2,10,1,0.505,1,1,0.111,Placing Of Stickers And Other Objects On School Id
S06286,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",7,2,1,1,10,1,0.485,1,0,0.056,Wearing Inappropriate/incomplete Uniform
S06287,Providing/financing parties for prohibited drugs,5,1,0,1,8,1,0.26,1,3,0.286,Improper Or Indecent Language Or Gesture
S06288,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",4,3,0,1,5,1,0.422,1,0,0.1,Colored Dyed Color/hair/beard
S06289,Conviction for a criminal offense by the administrator's judgment,4,0,1,1,5,1,0.272,1,3,0.4,Organizing Destructive Groups
S06290,Students/fellow students - Physically,3,2,0,0,3,1,0.23,1,0,0.143,"Lending, Borrowing, Using Another Person’s Id/ssp"
S06291,Shoplifting,0,0,1,0,1,1,0.344,0,7,4.0,"Lending, Borrowing, Using Another Person’s Id/ssp"
S06292,Indecency in media,2,0,1,2,5,0,0.283,0,5,0.75,Viewing Pornographic Sites
S06293,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",7,0,0,0,9,0,0.26,1,0,0.059,Disrespect To Faculty Or Authority
S06294,Membership in sororities and fraternities,8,3,2,0,8,1,0.617,1,0,0.059,Lack Of Respect To Faculty/authority
S06295,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",1,0,0,0,3,0,0.071,1,2,0.6,Circulating Destructive Language Against School
S06296,Bringing dishonor to the name of school,1,2,1,0,1,1,0.455,0,7,2.667,Possession Of Pornographic Materials Or Uploading Pornographic Pictures
S06297,Unauthorized use of information,1,1,1,0,3,1,0.334,0,0,0.2,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S06298,Consistent violation of school rules and regulations,6,2,0,0,6,1,0.432,1,0,0.077,Colored Dyed Color/hair/beard
S06299,Real acts of threat (major/minor) that constitute incompatibility,2,0,1,0,3,1,0.33,1,1,0.333,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S06300,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",1,3,0,0,2,1,0.38,1,3,1.0,Cybersecurity Breach (Plagiarism)
S06301,"Forging signatures of school authorities, parents, guardians or students",2,0,0,2,4,1,0.207,0,3,0.571,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S06302,Unexcused tardiness/absence from class,0,1,1,1,3,0,0.0,0,9,2.5,Improper Or Indecent Language Or Gesture
S06303,Pushing of prohibited drugs,1,4,2,0,2,1,0.613,1,5,1.5,Falsification Of Official Documents
S06304,Circulating destructive language and statement that is against the school through any platform,1,3,1,2,3,1,0.411,1,2,0.6,Bullying Faculty Members/personnel
S06305,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",5,2,0,2,9,1,0.475,1,1,0.133,Using Another Person's Identity
S06306,Lack of respect to faculty/authority,2,3,0,0,3,1,0.284,0,0,0.167,Unauthorized Enrichment Or Attempted Stealing
S06307,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",0,1,0,1,3,0,0.244,0,8,2.25,Bringing Outsiders To School During School Function/activity
S06308,Shoplifting,0,2,0,0,1,1,0.359,0,5,3.0,Falsification Of Official Documents
S06309,"Purchase, sale or distribution of alcoholic beverages or cigarettes",3,0,0,2,6,1,0.426,0,5,0.6,Verbal Or Physical Altercation Between Students Or Group Of Students
S06310,Unauthorized use of information,7,0,0,1,9,1,0.345,1,0,0.059,Bringing Outsiders To School For Improper Purpose
S06311,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),6,0,4,1,9,0,0.314,1,0,0.062,Immoral Conduct On Or Off Campus
S06312,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",3,0,1,1,4,0,0.217,1,5,0.75,Conviction For Criminal Offense
S06313,Providing/financing parties for prohibited drugs,3,2,0,0,3,1,0.45,1,6,1.0,Wearing Of School Uniform/program Uniform Improperly
S06314,Extortion or blackmailing or attempt,5,2,0,1,7,1,0.644,1,0,0.077,Circulating Destructive Language Against School
S06315,Assault fellow students,6,1,1,0,7,1,0.499,1,3,0.286,Wearing Of Heavy Make-up Or Cosmetics
S06316,Jumping over the fence,5,2,1,1,6,1,0.561,1,0,0.083,Gambling/betting In All Forms
S06317,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",5,0,1,0,6,0,0.359,1,0,0.083,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S06318,Posting below or circulating destructive language or signs in the internet or through multimedia,1,0,1,1,2,1,0.149,0,5,1.5,Not Attending School Function/activities
S06319,Engaging in trouble outside the campus endangering the name of school,3,3,0,0,3,1,0.528,0,0,0.143,Public Display Of Affection
S06320,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",7,2,1,2,10,1,0.399,1,0,0.056,Not Attending School Function/activities
S06321,Students/fellow students - Physically,0,2,2,0,2,1,0.361,0,5,2.0,Preventing Normal Operation Of Computers
S06322,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",6,0,0,0,6,0,0.237,1,1,0.154,Posting Destructive Language Or Signs Online
S06323,Jumping over the fence,3,1,1,2,7,1,0.45,0,0,0.091,Direct Assault On Faculty Or Authority
S06324,Lending/borrowing school ID as pass/for gate access,3,1,1,1,5,1,0.373,1,0,0.111,Unauthorized Enrichment Or Attempted Stealing
S06325,Inciting others to violate school regulations or not to attend classes,1,1,0,1,4,1,0.351,0,4,0.833,Lack Of Respect To Faculty/authority
S06326,Promoting or participating in immoral/indecent conduct on or off campus,4,1,0,0,4,1,0.394,1,0,0.111,Not Attending School Function/activities
S06327,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,0,4,0,2,4,1,0.544,0,2,0.6,Wearing Of Improper And Other Colored Pe Uniforms
S06328,Organizing of groups for purpose of destroying school properties,6,3,1,1,8,1,0.472,1,0,0.067,Willful Damage Of Property
S06329,Leaving the classroom without permission during class hour and school activity,2,0,2,0,3,1,0.125,0,1,0.333,Engaging In Trouble Outside Campus
S06330,Real acts of threat (major/minor) that constitute incompatibility,2,4,2,0,4,1,0.493,0,4,0.714,Wearing Of School Uniform/program Uniform Improperly
S06331,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",3,0,2,1,4,0,0.258,1,0,0.125,Not Attending School Function/activities
S06332,Unauthorized use of information,1,1,1,1,4,1,0.185,1,0,0.167,Circulating Destructive Language Against School
S06333,"Possession or use of deadly weapons, explosives, prohibited drugs",7,4,2,1,10,1,0.758,1,1,0.111,Using Another Person's Identity
S06334,Membership in sororities and fraternities,7,2,0,1,8,1,0.7,1,0,0.062,Wearing And Using Of Electronic Headset And/or Audio/electronic Gadgets And Tools During Class Without Teacher's Permission
S06335,Promoting or participating in immoral/indecent conduct on or off campus,1,1,2,0,3,1,0.294,0,1,0.4,Immoral Conduct On Or Off Campus
S06336,Circulating destructive language and statement that is against the school through any platform,7,2,1,0,7,1,0.518,1,0,0.067,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S06337,Engaging in premarital sex,2,0,0,2,5,1,0.41,0,0,0.125,"Wearing Of Ripped/distressed Jeans, Crop Top, Sleeveless, Backless, Off-shoulder, See-through Blouses, Spaghetti Strap, Tube Top, Body Cone, Mini Skirt, Open Toe Shoes"
S06338,Posing of bikini pictures or other videos/body exposure pictures or indecent body pictures,4,1,3,0,5,0,0.279,1,2,0.3,Willful Damage Of Property
S06339,"Littering the campus (candy wrappers, bottles, plastic materials)",1,0,0,2,4,0,0.177,1,4,0.833,"Lending, Borrowing, Using Another Person’s Id/ssp"
S06340,Verbal or physical altercation between students or group of students,0,0,2,0,1,1,0.324,0,7,4.0,Bullying Students/fellow Students - Verbally/written
S06341,Engaging in premarital sex,3,0,2,0,5,1,0.527,0,5,0.667,Lack Of Respect To Faculty/authority
S06342,"Purchase, sale or distribution of alcoholic beverages or cigarettes",2,3,0,1,3,1,0.497,1,1,0.333,Bringing Outsiders To School For Improper Purpose
S06343,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",3,0,0,1,4,1,0.174,1,5,0.75,Membership In Sororities And Fraternities
S06344,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,5,0,2,0,5,0,0.433,0,2,0.273,Disrespect To Faculty Or Authority
S06345,Cybersecurity breach (plagiarism),2,2,1,1,4,1,0.438,1,1,0.286,Assault Fellow Students
S06346,"Introduction of improper, foul or indecent language or gesture",4,1,0,0,4,1,0.264,1,0,0.111,Wearing Of Accessories Not Part Of The Daily Uniform
S06347,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",2,0,0,0,3,1,0.248,1,0,0.167,Shoplifting
S06348,Wilful and malicious damage of the property of any member of school community,6,0,0,0,7,1,0.277,1,1,0.143,"Wearing Of Scarves, Patches, Caps"
S06349,"Introduction of improper, foul or indecent language or gesture",6,1,1,0,7,1,0.362,1,1,0.143,Wearing Of Heavy Make-up Or Cosmetics
S06350,Lack of respect to faculty/authority,0,2,1,0,2,1,0.383,0,5,2.0,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S06351,"Cheating in examinations, projects, case reports and research papers of others",4,4,0,1,6,1,0.633,0,2,0.273,Vandalism
S06352,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",8,1,0,0,10,1,0.374,1,0,0.053,"Lending, Borrowing, Using Another Person’s Id/ssp"
S06353,Engaging in premarital sex,5,4,1,1,7,1,0.625,1,0,0.077,Verbal Or Physical Altercation Between Students Or Group Of Students
S06354,Verbal or physical altercation between students or group of students,5,1,1,2,7,1,0.413,1,0,0.077,Shoplifting
S06355,"Grave threat on any student, personnel or administrator",2,0,0,2,5,1,0.185,0,0,0.125,Willful Damage Of Property
S06356,Organizing of groups for purpose of destroying school properties,7,0,1,0,9,1,0.355,1,0,0.059,Conviction For Criminal Offense
S06357,Jumping over the fence,3,0,2,1,6,1,0.301,1,0,0.1,Insubordination To Authorities Or Faculty
S06358,Assault fellow students,1,4,2,2,3,1,0.664,1,2,0.6,Bullying Faculty Members/personnel
S06359,Wearing of improper and other colored PE uniforms,6,0,3,2,10,0,0.368,1,0,0.059,Cybersecurity Breach (Plagiarism)
S06360,Circulating destructive language and statement that is against the school through any platform,6,3,0,1,9,1,0.722,1,0,0.062,Financing Or Promoting Prohibited Drugs
S06361,"Falsification of official documents, test papers, clearances and confidential",4,1,2,1,5,1,0.337,1,0,0.1,Possession Or Use Of Deadly Weapons Or Drugs
S06362,"Introduction of improper, foul or indecent language or gesture",1,0,0,1,2,1,0.287,0,5,1.5,Verbal Or Physical Altercation Between Students Or Group Of Students
S06363,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",8,1,2,1,10,0,0.33,1,0,0.053,"Altering Information (Changing Passwords, Accessing Unauthorized Files)"
S06364,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",5,4,1,1,6,1,0.519,1,4,0.417,Viewing Pornographic Sites
S06365,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",5,0,0,1,7,1,0.188,1,0,0.077,Circulating Destructive Language Against School
S06366,Bringing outsiders to school during school function/activity,2,0,0,2,6,1,0.184,0,0,0.111,Public Display Of Affection
S06367,Bringing dishonor to the name of school,3,3,0,1,5,1,0.408,0,0,0.111,Verbal Or Physical Altercation Between Students Or Group Of Students
S06368,Gaining access to the school computer or computer network,6,3,2,0,8,1,0.458,1,3,0.267,Engaging In Trouble Outside Campus
S06369,Gambling/betting in all forms,6,3,0,2,9,1,0.451,1,0,0.062,Participating In Immoral Conduct
S06370,Forgery,5,2,0,0,7,1,0.571,1,4,0.385,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S06371,Leaving the classroom without permission during class hour and school activity,5,2,1,0,6,1,0.726,0,0,0.083,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S06372,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",0,1,1,1,3,1,0.202,0,4,1.25,Failure To Comply With Investigation Requirements
S06373,Bringing outsiders to school for improper purpose,1,2,1,1,4,1,0.442,0,8,1.5,Preventing Normal Operation Of Computers
S06374,"Forging signatures of school authorities, parents, guardians or students",2,1,2,1,4,1,0.253,1,5,0.857,Unbecoming Attitude In Social Media
S06375,Wilful and malicious damage of the property of any member of school community,2,0,0,0,2,1,0.163,0,0,0.2,Unauthorized Use Of Information
S06376,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",1,0,1,0,2,1,0.049,0,5,1.5,Gaining Unauthorized Access To School Computer Or Network
S06377,Conviction for a criminal offense by the administrator's judgment,2,0,0,0,4,1,0.316,0,6,1.0,Use Of Foul Language
S06378,"Possession or use of deadly weapons, explosives, prohibited drugs",0,2,0,0,1,1,0.3,0,8,4.5,Organizing Destructive Groups
S06379,"Introduction of improper, foul or indecent language or gesture",4,3,0,0,4,1,0.545,1,0,0.111,Public Display Of Affection
S06380,"Vandalism, destruction of school properties",0,3,0,1,2,1,0.252,0,6,2.333,Falsification Of Official Documents
S06381,"Cheating in examinations, projects, case reports and research papers of others",0,2,0,0,2,1,0.169,0,8,3.0,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
