student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
S1887,Unexcused tardiness/absence from class,4,0,0,0,4,0,0.133,0
S1655,"Grave threat on any student, personnel or administrator",2,3,0,0,5,1,0.417,0
S1448,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),5,0,3,1,9,0,0.45,0
S1989,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",2,0,3,0,5,0,0.267,0
S2099,Students/fellow students - Verbally/Written,3,2,0,1,6,1,0.433,1
S1687,"Possession or use of deadly weapons, explosives, prohibited drugs",2,2,1,0,5,1,0.383,0
S1302,Circulating destructive language and statement that is against the school through any platform,1,2,1,0,4,1,0.35,0
S2298,Bullying (Cyber or otherwise) Faculty members/personnel,2,0,0,0,2,1,0.117,0
S0640,Cybersecurity breach (plagiarism),3,2,0,1,6,1,0.433,0
S1959,Using another person's identity,2,0,0,0,2,1,0.117,0
S1660,Gambling/betting in all forms,4,3,1,1,9,1,0.633,0
S1998,"Purchase, sale or distribution of alcoholic beverages or cigarettes",4,1,1,1,7,1,0.433,1
S0655,"Purchase, sale or distribution of alcoholic beverages or cigarettes",5,3,0,0,8,1,0.517,1
S1485,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",6,2,1,1,10,1,0.6,0
S0436,Forgery,2,0,0,0,2,1,0.117,0
S1469,Verbal or physical altercation between students or group of students,1,3,0,0,4,1,0.383,1
S0840,"Grave threat on any student, personnel or administrator",3,0,0,0,3,1,0.15,1
S1936,Consistent violation of school rules and regulations,4,0,0,1,5,1,0.267,1
S2289,Recruitment and/or membership in sororities and fraternities,1,0,1,1,3,1,0.233,0
S0165,Bringing outsiders to school for improper purpose,3,2,1,0,6,1,0.417,0
S0111,"Littering the campus (candy wrappers, bottles, plastic materials)",5,0,0,0,5,0,0.167,0
S0186,Jumping over the fence,2,1,0,1,4,1,0.3,0
S2226,Unauthorized use of information,4,1,1,1,7,1,0.433,1
S2401,Gaining access to the school computer or computer network,6,0,1,1,8,1,0.4,1
S1086,Engaging in trouble outside the campus endangering the name of school,3,0,1,1,5,1,0.3,0
S0843,Consistent violation of school rules and regulations,3,1,0,1,5,1,0.333,1
S2495,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",3,0,1,0,4,1,0.217,0
S0608,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",6,0,0,0,6,1,0.25,1
S1430,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",2,3,1,0,6,1,0.483,1
S1288,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",4,0,1,1,6,0,0.283,0
S0119,"Forging signatures of school authorities, parents, guardians or students",4,0,1,1,6,1,0.333,1
S0084,Placing of stickers and other objects on school ID,5,0,3,0,8,0,0.367,0
S1471,Cybersecurity breach (plagiarism),4,3,0,1,8,1,0.567,1
S2274,Forgery,1,1,0,0,2,1,0.183,0
S1754,Colored nail polish,2,0,1,1,4,0,0.217,0
S0550,Forgery,2,2,1,0,5,1,0.383,1
S0667,Students/fellow students - Physically,1,3,0,1,5,1,0.467,1
S2039,"Grave threat on any student, personnel or administrator",1,0,0,1,2,1,0.167,0
S0736,Shoplifting,5,3,0,0,8,1,0.517,1
S1589,Students/fellow students - Physically,4,0,0,1,5,1,0.267,0
S1599,"Wearing of scarves, patches, caps",5,0,1,0,6,0,0.233,1
S2242,Extortion or blackmailing or attempt,3,1,0,0,4,1,0.25,1
S1025,"Falsification of official documents, test papers, clearances and confidential",2,1,0,1,4,1,0.3,1
S0479,"Engaging outside marriage, obscene and immoral conduct in and off campus",4,0,0,0,4,1,0.183,0
S2348,"Introduction of improper, foul or indecent language or gesture",1,0,0,1,2,1,0.167,1
S0810,Engaging in premarital sex,1,1,0,0,2,1,0.183,1
S1727,Colored nail polish,1,0,2,0,3,0,0.167,0
S2174,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),2,0,2,0,4,0,0.2,0
S2500,Bringing outsiders to school during school function/activity,6,2,0,1,9,1,0.533,0
S1225,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",5,0,0,1,6,0,0.25,0
S1132,"A student caught lending, borrowing, using another person’s ID/SSP",4,0,3,1,8,0,0.417,0
S0267,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,4,0,1,1,6,1,0.333,0
S2020,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",5,0,1,1,7,0,0.317,0
S0853,Forgery,5,1,1,0,7,1,0.383,1
S1124,Gambling/betting in all forms,6,3,1,0,10,1,0.617,1
S1901,"Stealing property of the school, students, school personnel, and fellow students",6,3,1,1,11,1,0.7,1
S1499,Forgery,5,0,1,0,6,1,0.283,1
S0433,Lending/borrowing school ID as pass/for gate access,5,0,0,1,6,1,0.3,0
S0999,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",4,0,0,0,4,0,0.133,0
S2284,Cybersecurity breach (plagiarism),6,1,0,1,8,1,0.433,0
S2111,"Engaging outside marriage, obscene and immoral conduct in and off campus",4,2,1,1,8,1,0.533,0
S1909,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",4,0,0,0,4,0,0.133,0
S0930,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",2,0,0,1,3,0,0.15,0
S1358,"Grave threat on any student, personnel or administrator",6,2,0,1,9,1,0.533,1
S0768,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,4,3,0,1,8,1,0.567,1
S1559,Wearing of improper and other colored PE uniforms,1,0,0,1,2,0,0.117,0
S0775,Bringing outsiders to school for improper purpose,2,0,1,1,4,1,0.267,0
S2176,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",3,0,3,0,6,0,0.3,1
S2128,Forgery,4,0,1,0,5,1,0.25,0
S1737,Bringing outsiders to school for improper purpose,4,2,0,1,7,1,0.467,0
S1845,Posting below or circulating destructive language or signs in the internet or through multimedia,1,3,1,1,6,1,0.533,0
S2475,"Purchase, sale or distribution of alcoholic beverages or cigarettes",5,0,1,1,7,1,0.367,1
S2394,Wearing of improper and other colored PE uniforms,3,0,1,0,4,0,0.167,0
S1465,Verbal or physical altercation between students or group of students,6,2,0,0,8,1,0.45,1
S2071,Engaging in trouble outside the campus endangering the name of school,1,0,1,1,3,1,0.233,0
S1504,Jumping over the fence,4,0,1,1,6,1,0.333,1
S0264,"Possession or use of deadly weapons, explosives, prohibited drugs",5,3,0,0,8,1,0.517,1
S0208,"Stealing property of the school, students, school personnel, and fellow students",5,2,1,0,8,1,0.483,0
S1502,Gambling/betting in all forms,1,1,0,0,2,1,0.183,1
S0418,Real acts of threat (major/minor) that constitute incompatibility,4,2,1,0,7,1,0.45,0
S0425,Unexcused tardiness/absence from class,1,0,2,0,3,0,0.167,0
S2073,"Stealing property of the school, students, school personnel, and fellow students",5,1,0,1,7,1,0.4,1
S1289,"Unauthorized enrichment or stealing whether attempted, frustrated, or consummated",1,1,1,0,3,1,0.25,1
S1348,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",4,1,0,1,6,1,0.367,0
S0678,Extortion or blackmailing or attempt,6,3,0,1,10,1,0.633,0
S0814,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,3,0,1,0,4,1,0.217,0
S1059,"Falsification of official documents, test papers, clearances and confidential",1,3,0,1,5,1,0.467,0
S2062,Engaging in any form of gambling,4,0,0,1,5,1,0.267,1
S1763,"Forging signatures of school authorities, parents, guardians or students",3,1,1,1,6,1,0.4,1
S1849,Students/fellow students - Physically,1,0,0,0,1,1,0.083,1
S0641,Students/fellow students - Physically,3,0,1,0,4,1,0.217,0
S0234,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",3,0,1,0,4,1,0.217,1
S1228,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),3,0,1,0,4,0,0.167,1
S2415,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",2,0,2,0,4,0,0.2,1
S0048,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",1,2,1,1,5,1,0.433,1
S2397,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),5,0,2,1,8,0,0.383,0
S2151,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",3,0,2,1,6,0,0.317,0
S0495,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",2,0,1,0,3,0,0.133,0
S2006,Bringing dishonor to the name of school,2,1,1,1,5,1,0.367,0
S1367,Engaging in any form of gambling,1,0,0,1,2,1,0.167,1
S0871,Unexcused tardiness/absence from class,2,0,2,1,5,0,0.283,0
S2391,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",3,3,1,1,8,1,0.6,1
S2003,"Gross acts of disobedience, disrespect in words and in deeds which tend to put the school or any member of the administration, faculty, staff and maintenance or students in ridicule or contempt",3,0,1,0,4,1,0.217,1
S1147,Colored nail polish,2,0,0,0,2,0,0.067,0
S0118,"Littering the campus (candy wrappers, bottles, plastic materials)",2,0,1,0,3,0,0.133,0
S2145,Unexcused tardiness/absence from class,1,0,0,0,1,0,0.033,0
S1693,Unexcused tardiness/absence from class,4,0,2,1,7,0,0.35,0
S0838,"Forging signatures of school authorities, parents, guardians or students",4,0,1,0,5,1,0.25,1
S0349,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",4,0,3,0,7,0,0.333,1
S1573,Wilful and malicious damage of the property of any member of school community,4,0,0,1,5,1,0.267,0
S2050,"Forging signatures of school authorities, parents, guardians or students",2,0,0,1,3,1,0.2,1
S0739,"Forging signatures of school authorities, parents, guardians or students",6,1,0,0,7,1,0.35,0
S2446,"Forging signatures of school authorities, parents, guardians or students",5,3,0,0,8,1,0.517,1
S0450,"Possession or use of deadly weapons, explosives, prohibited drugs",3,2,1,0,6,1,0.417,1
S0256,Wearing of accessories not part of the daily uniform (e.g. multiple pairs of earrings for females),5,0,3,0,8,0,0.367,0
S1567,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),4,3,0,0,7,1,0.483,1
S1369,"A student caught lending, borrowing, using another person’s ID/SSP",5,0,2,0,7,0,0.3,0
S1182,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,5,2,0,0,7,1,0.417,1
S1903,"Shouting, yelling boisterously, jeering, dropping insults and other noises during class sessions, corridors, guidance and public places",3,0,2,1,6,0,0.317,1
S2034,Gaining access to the school computer or computer network,1,3,0,1,5,1,0.467,0
S2122,"Introduction of improper, foul or indecent language or gesture",1,2,1,1,5,1,0.433,1
S1217,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",2,0,0,1,3,1,0.2,0
S1095,"Direct assault on the person or any member of the administration, faculty, staff, and/or any person vested with authority",2,2,0,0,4,1,0.317,0
S1534,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",6,2,1,1,10,1,0.6,1
S0596,Real acts of threat (major/minor) that constitute incompatibility,3,1,1,0,5,1,0.317,0
S0915,"Cheating in examinations, projects, case reports and research papers of others",3,2,0,1,6,1,0.433,1
S2341,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",2,2,0,0,4,1,0.317,1
S0396,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",1,1,0,1,3,1,0.267,0
S0836,Colored dyed color/hair/beard,6,0,2,1,9,0,0.417,1
S1718,Consistent violation of school rules and regulations,6,0,0,1,7,1,0.333,0
S1661,Bringing dishonor to the name of school,4,0,1,1,6,1,0.333,1
S1483,"Wearing of scarves, patches, caps",3,0,0,0,3,0,0.1,0
S0938,Lack of respect to faculty/authority,1,3,1,0,5,1,0.45,1
S1490,Wearing of improper and other colored PE uniforms,2,0,3,1,6,0,0.35,1
S2376,Use of foul language,2,0,3,1,6,0,0.35,0
S0348,Shoplifting,6,1,1,1,9,1,0.5,1
S1374,Placing of stickers and other objects on school ID,6,0,2,1,9,0,0.417,0
S1990,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",3,0,1,0,4,1,0.217,0
S0061,"Vandalism, destruction of school properties",4,3,0,1,8,1,0.567,1
S1466,"Engaging outside marriage, obscene and immoral conduct in and off campus",3,3,1,0,7,1,0.517,1
S0056,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,1,1,1,4,1,0.333,0
S1791,Real acts of threat (major/minor) that constitute incompatibility,5,0,0,0,5,1,0.217,1
S0456,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),1,0,0,0,1,1,0.083,0
S1701,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",6,3,0,1,10,1,0.633,1
S1099,"Wearing of ripped/distressed jeans, crop top, sleeveless, backless, off-shoulder, see-through blouses, spaghetti strap, tube top, body cone, mini skirt, open toe shoes",5,0,3,1,9,0,0.45,0
S2423,Gaining access to the school computer or computer network,4,2,0,0,6,1,0.383,1
S2241,Real acts of threat (major/minor) that constitute incompatibility,6,3,1,1,11,1,0.7,0
S1392,Organizing of groups for purpose of destroying school properties,6,1,1,1,9,1,0.5,1
S0812,Leaving the classroom without permission during class hour and school activity,6,1,1,1,9,1,0.5,0
S1587,Lending/borrowing school ID as pass/for gate access,5,1,0,0,6,1,0.317,1
S1664,"Littering the campus (candy wrappers, bottles, plastic materials)",3,0,0,1,4,0,0.183,1
S1148,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",4,0,1,1,6,0,0.283,0
S1789,"Wearing of scarves, patches, caps",6,0,3,1,10,0,0.483,0
S0727,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,2,2,0,0,4,1,0.317,0
S2418,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",5,0,3,0,8,0,0.367,0
S1895,Bringing outsiders to school for improper purpose,3,3,0,0,6,1,0.45,1
S1740,"Grave threat on any student, personnel or administrator",4,2,1,1,8,1,0.533,0
S1728,Cybersecurity breach (plagiarism),3,3,0,1,7,1,0.533,1
S1498,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",3,0,2,0,5,0,0.233,1
S2425,Placing of stickers and other objects on school ID,4,0,3,1,8,0,0.417,1
S1244,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,3,3,1,0,7,1,0.517,1
S1717,"Display, possession or distribution of pornographic materials, downloading and uploading of pornographic pictures",5,0,0,1,6,1,0.3,1
S2044,Promoting or participating in immoral/indecent conduct on or off campus,3,1,0,0,4,1,0.25,1
S1298,"Purchase, sale or distribution of alcoholic beverages or cigarettes",5,2,0,0,7,1,0.417,0
S1604,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",3,0,3,0,6,0,0.3,0
S0496,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",1,3,1,0,5,1,0.45,0
