student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation
SYN9594,Colored dyed color/hair/beard,1,0,1,0,3,0,0.32,0
SYN9595,"Cheating in examinations, projects, case reports and other work",1,1,0,0,6,1,0.33,0
SYN9596,Unauthorized enrichment or stealing whether attempted or not,1,1,0,0,3,1,0.57,0
SYN9597,Colored nail polish,0,0,0,0,2,0,0.0,0
SYN9598,Students/fellow students - Physically,1,0,1,1,4,1,0.56,0
SYN9599,"Gross acts of disobedience, disrespect in words and action",0,0,0,0,2,1,0.0,0
SYN9600,Conviction for a criminal offense by authorities,0,0,0,0,1,1,0.0,0
SYN9601,Promoting or participating in immoral/indecent conduct,0,0,0,2,10,1,0.27,0
SYN9602,"A student caught lending, borrowing, using another's ID",0,0,0,2,8,0,0.33,0
SYN9603,"Cheating in examinations, projects, case reports and other work",2,1,1,0,4,1,0.72,1
SYN9604,Wilful and malicious damage of the property of any member,2,0,2,0,3,1,0.65,0
SYN9605,Colored dyed color/hair/beard,1,1,0,0,2,0,0.77,1
SYN9606,Wearing of improper and other colored PE uniforms,0,0,0,1,7,0,0.19,0
SYN9607,"Littering the campus (candy wrappers, bottles, plastics, etc.)",0,0,0,1,5,0,0.25,0
SYN9608,"Littering the campus (candy wrappers, bottles, plastics, etc.)",1,0,1,1,2,0,0.93,1
SYN9609,Real acts of threat (major/minor) that constitute danger,1,0,1,0,4,1,0.26,0
SYN9610,Wilful failure to comply with promises or notices,1,0,1,0,6,1,0.19,0
SYN9611,"Littering the campus (candy wrappers, bottles, plastics, etc.)",0,0,0,1,8,0,0.17,0
SYN9612,Bringing outsiders to school for improper purpose,4,1,3,0,8,1,0.69,1
SYN9613,Wearing of accessories not part of the daily uniform,0,0,0,0,4,0,0.0,0
SYN9614,Inciting others to violate school regulations or norms,0,0,0,0,7,1,0.0,0
SYN9615,"Falsification of official documents, test papers, records",1,0,1,1,4,1,0.56,0
SYN9616,Circulating destructive language and statement that defames,4,2,2,0,7,1,0.9,1
SYN9617,"Damage, destruction of network, computer or information system",0,0,0,1,2,1,0.5,0
SYN9618,"Vandalism, destruction of school properties",2,1,1,1,5,1,0.85,1
SYN9619,Preventing normal operation (e.g. changing system configuration),0,0,0,0,3,1,0.0,0
SYN9620,Shoplifting,0,0,0,0,2,1,0.0,0
SYN9621,Indecency in media,0,0,0,1,3,0,0.38,0
SYN9622,Inciting others to violate school regulations or norms,0,0,0,0,3,1,0.0,0
SYN9623,Indecency in media,1,1,0,1,8,0,0.42,0
SYN9624,"Wearing of scarves, patches, caps",1,1,0,0,1,0,1.0,1
SYN9625,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",0,0,0,0,2,0,0.0,0
SYN9626,Pushing of prohibited drugs,1,0,1,2,10,1,0.39,0
SYN9627,"Wearing of scarves, patches, caps",1,0,1,1,4,0,0.56,0
SYN9628,Unauthorized enrichment or stealing whether attempted or not,0,0,0,0,2,1,0.0,0
SYN9629,"Altering information (e.g., changing the password or credentials)",0,0,0,0,5,1,0.0,0
SYN9630,Not following prescribed hair cut (trendy/punk haircut),0,0,0,0,3,0,0.0,0
SYN9631,"Gross acts of disobedience, disrespect in words and action",1,1,0,2,7,1,0.66,1
SYN9632,"Purchase, sale or distribution of alcoholic beverages",0,0,0,0,4,1,0.0,0
SYN9633,"A student caught lending, borrowing, using another's ID",3,1,2,1,6,0,0.91,1
SYN9634,Recruitment and/or membership in sororities and fraternities,0,0,0,1,2,1,0.5,0
SYN9635,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",1,0,1,0,4,0,0.26,0
SYN9636,Wearing of accessories not part of the daily uniform,0,0,0,0,6,0,0.0,0
SYN9637,Extortion or blackmailing or attempt,0,0,0,0,4,1,0.0,0
SYN9638,Consistent violation of school rules and regulations,0,0,0,0,2,1,0.0,0
SYN9639,"Littering the campus (candy wrappers, bottles, plastics, etc.)",1,1,0,1,2,0,1.0,1
SYN9640,Indecency in media,0,0,0,0,3,0,0.0,0
SYN9641,"Littering the campus (candy wrappers, bottles, plastics, etc.)",1,0,1,1,6,0,0.4,0
SYN9642,Circulating destructive language and statement that defames,0,0,0,0,3,1,0.0,0
SYN9643,Use of foul language,1,0,1,0,6,0,0.19,0
SYN9644,Unexcused tardiness/absence from class,1,0,1,0,3,0,0.32,0
SYN9645,Real acts of threat (major/minor) that constitute danger,0,0,0,1,5,1,0.25,0
SYN9646,"Engaging outside marriage, obscene and immoral conduct",1,1,0,0,1,1,1.0,1
SYN9647,Direct assault on any member of the school community,0,0,0,0,4,1,0.0,0
SYN9648,Jumping over the fence,1,1,0,0,5,1,0.38,0
SYN9649,Colored nail polish,0,0,0,0,3,0,0.0,0
SYN9650,Consistent violation of school rules and regulations,2,2,0,2,10,1,0.69,1
SYN9651,Circulating destructive language and statement that defames,1,0,1,0,5,1,0.22,0
SYN9652,Wearing and using of electronic headset and/or audio devices,2,2,0,0,3,0,1.0,1
SYN9653,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",1,0,1,0,3,0,0.32,0
SYN9654,"Cheating in examinations, projects, case reports and other work",2,2,0,0,3,1,1.0,1
SYN9655,Placing of stickers and other objects on school ID,0,0,0,0,1,0,0.0,0
SYN9656,"Introduction of improper, foul or indecent language online",2,0,2,0,5,1,0.43,0
SYN9657,Organizing of groups for purpose of destroying school harmony,0,0,0,1,5,1,0.25,0
SYN9658,Engaging in trouble outside the campus endangering others,0,0,0,1,6,1,0.21,0
SYN9659,Verbal or physical altercation between students or personnel,4,2,2,2,7,1,1.0,1
SYN9660,"Wearing of scarves, patches, caps",0,0,0,2,6,0,0.43,0
SYN9661,"Gross acts of disobedience, disrespect in words and action",0,0,0,2,5,1,0.5,0
SYN9662,Cybersecurity breach (plagiarism),0,0,0,0,5,1,0.0,0
SYN9663,"Insubordination to authorities, supervisors, and personnel",1,0,1,0,5,1,0.22,0
SYN9664,Using another person's identity,0,0,0,0,4,1,0.0,0
SYN9665,Bringing dishonor to the name of school,0,0,0,0,2,1,0.0,0
SYN9666,"Introduction of improper, foul or indecent language online",2,0,2,1,5,1,0.68,1
SYN9667,Unexcused tardiness/absence from class,0,0,0,0,5,0,0.0,0
SYN9668,Jumping over the fence,2,0,2,0,4,1,0.52,0
SYN9669,Wearing of school uniform/program uniform improperly,3,0,3,0,6,0,0.56,0
SYN9670,Not following prescribed hair cut (trendy/punk haircut),0,0,0,1,8,0,0.17,0
SYN9671,"Wearing of plunging necklines, backless, spaghetti straps",1,1,0,0,2,1,0.77,1
SYN9672,Gambling/betting in all forms,0,0,0,0,1,1,0.0,0
SYN9673,"Vandalism, destruction of school properties",0,0,0,1,6,1,0.21,0
SYN9674,Extortion or blackmailing or attempt,0,0,0,0,4,1,0.0,0
SYN9675,Membership in sororities and fraternities,0,0,0,0,2,1,0.0,0
SYN9676,Not following prescribed hair cut (trendy/punk haircut),0,0,0,0,4,0,0.0,0
SYN9677,"Wearing of plunging necklines, backless, spaghetti straps",0,0,0,0,4,1,0.0,0
SYN9678,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,3,0,0.0,0
SYN9679,Viewing pornographic sites on the Internet/website,0,0,0,0,1,1,0.0,0
SYN9680,Wearing of accessories not part of the daily uniform,1,1,0,0,2,0,0.77,1
SYN9681,"Wearing of plunging necklines, backless, spaghetti straps",1,0,1,0,5,1,0.22,0
SYN9682,Gaining access to the school computer or computer system,3,0,3,0,0,1,1.0,1
SYN9683,Wearing of school uniform/program uniform improperly,0,0,0,0,4,0,0.0,0
SYN9684,Wilful and malicious damage of the property of any member,1,0,1,0,4,1,0.26,0
SYN9685,"Gross acts of disobedience, disrespect in words and action",0,0,0,1,3,1,0.38,0
SYN9686,Wearing and using of electronic headset and/or audio devices,1,0,1,0,4,0,0.26,0
SYN9687,Recruitment and/or membership in sororities and fraternities,3,2,1,0,5,1,0.98,1
SYN9688,"Engaging outside marriage, obscene and immoral conduct",1,1,0,0,1,1,1.0,1
SYN9689,Engaging in any form of gambling,2,2,0,2,5,1,1.0,1
SYN9690,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",1,0,1,0,9,0,0.13,0
SYN9691,Colored nail polish,1,0,1,0,5,0,0.22,0
SYN9692,Colored dyed color/hair/beard,0,0,0,2,4,0,0.6,0
SYN9693,Bringing outsiders to school for improper purpose,1,0,1,0,7,1,0.16,0
SYN9694,Students/fellow students - Verbally/Written,0,0,0,1,5,1,0.25,0
SYN9695,"Cheating in examinations, projects, case reports and other work",5,2,3,0,6,1,1.0,1
SYN9696,"Wearing of ripped/distressed jeans, crop top, sleeveless shirt",3,0,3,2,5,0,1.0,1
SYN9697,Engaging in premarital sex,2,2,0,0,3,1,1.0,1
SYN9698,Cybersecurity breach (plagiarism),2,0,2,0,3,1,0.65,0
SYN9699,Wearing of school uniform/program uniform improperly,0,0,0,0,2,0,0.0,0
SYN9700,Forgery,0,0,0,0,7,1,0.0,0
SYN9701,Posting below or circulating destructive language or hate speech,0,0,0,1,1,1,0.75,1
SYN9702,"Falsification of official documents, test papers, records",2,1,1,2,8,1,0.73,1
SYN9703,"Wearing of scarves, patches, caps",0,0,0,0,5,0,0.0,0
SYN9704,"Wearing of plunging necklines, backless, spaghetti straps",0,0,0,0,5,1,0.0,0
SYN9705,"Falsification of official documents, test papers, records",2,0,2,2,8,1,0.62,0
SYN9706,"Gross acts of disobedience, disrespect in words and action",1,1,0,1,2,1,1.0,1
SYN9707,Posing of bikini pictures or other videos/body exposure online,0,0,0,0,2,0,0.0,0
SYN9708,Not following prescribed hair cut (trendy/punk haircut),0,0,0,0,5,0,0.0,0
SYN9709,Jumping over the fence,2,2,0,0,3,1,1.0,1
SYN9710,Colored nail polish,0,0,0,1,4,0,0.3,0
SYN9711,Membership in sororities and fraternities,0,0,0,0,6,1,0.0,0
SYN9712,Gaining access to the school computer or computer system,0,0,0,0,4,1,0.0,0
SYN9713,"Altering information (e.g., changing the password or credentials)",1,0,1,0,3,1,0.32,0
SYN9714,Organizing of groups for purpose of destroying school harmony,2,1,1,0,3,1,0.9,1
SYN9715,"Wearing of scarves, patches, caps",4,2,2,1,3,0,1.0,1
SYN9716,Using another person's identity,0,0,0,2,9,1,0.3,0
SYN9717,Engaging in trouble outside the campus endangering others,0,0,0,1,4,1,0.3,0
SYN9718,"Engaging outside marriage, obscene and immoral conduct",0,0,0,0,0,1,0.0,0
SYN9719,Posting below or circulating destructive language or hate speech,1,1,0,1,10,1,0.35,0
SYN9720,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",0,0,0,1,4,0,0.3,0
SYN9721,Shoplifting,0,0,0,0,5,1,0.0,0
SYN9722,Bringing outsiders to school for improper purpose,1,1,0,0,4,1,0.46,0
SYN9723,Forgery,1,1,0,0,5,1,0.38,0
SYN9724,Bullying (Cyber or otherwise) Faculty members/personnel,0,0,0,1,6,1,0.21,0
SYN9725,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,5,0,0.0,0
SYN9726,Posting below or circulating destructive language or hate speech,0,0,0,0,4,1,0.0,0
SYN9727,Jumping over the fence,0,0,0,1,3,1,0.38,0
SYN9728,Engaging in trouble outside the campus endangering others,0,0,0,0,2,1,0.0,0
SYN9729,Forgery,1,0,1,0,5,1,0.22,0
SYN9730,Preventing normal operation (e.g. changing system configuration),2,2,0,1,4,1,1.0,1
SYN9731,Forgery,0,0,0,2,6,1,0.43,0
SYN9732,Students/fellow students - Verbally/Written,3,1,2,0,6,1,0.7,1
SYN9733,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,4,0,0.0,0
SYN9734,Unauthorized enrichment or stealing whether attempted or not,1,0,1,0,6,1,0.19,0
SYN9735,Wilful failure to comply with promises or notices,3,0,3,1,4,1,1.0,1
SYN9736,"Introduction of improper, foul or indecent language online",3,0,3,2,3,1,1.0,1
SYN9737,Gaining access to the school computer or computer system,0,0,0,2,9,1,0.3,0
SYN9738,Gambling/betting in all forms,0,0,0,0,5,1,0.0,0
SYN9739,Providing/financing parties for prohibited drugs,1,0,1,0,4,1,0.26,0
SYN9740,Engaging in trouble outside the campus endangering others,1,1,0,0,1,1,1.0,1
SYN9741,Lack of respect to faculty/authority,1,0,1,0,9,1,0.13,0
SYN9742,"Introduction of improper, foul or indecent language online",1,1,0,0,3,1,0.57,0
SYN9743,Lending/borrowing school ID as pass/for gate access,1,0,1,0,3,1,0.32,0
SYN9744,"Gross acts of disobedience, disrespect in words and action",2,2,0,1,5,1,1.0,1
SYN9745,Verbal or physical altercation between students or personnel,3,2,1,0,4,1,1.0,1
SYN9746,Bringing outsiders to school for improper purpose,1,1,0,0,3,1,0.57,0
SYN9747,"Display, possession or distribution of pornographic materials",1,0,1,1,7,1,0.35,0
SYN9748,Wearing of improper and other colored PE uniforms,2,0,2,0,8,0,0.29,0
SYN9749,"Display, possession or distribution of pornographic materials",0,0,0,0,3,1,0.0,0
SYN9750,Posting below or circulating destructive language or hate speech,1,0,1,0,6,1,0.19,0
SYN9751,Bringing dishonor to the name of school,3,0,3,1,3,1,1.0,1
SYN9752,Consistent violation of school rules and regulations,1,1,0,2,8,1,0.59,0
SYN9753,Lack of respect to faculty/authority,0,0,0,0,5,1,0.0,0
SYN9754,Forgery,0,0,0,0,4,1,0.0,0
SYN9755,"Stealing property of the school, students, school personnel",0,0,0,1,7,1,0.19,0
SYN9756,"Shouting, yelling boisterously, jeering, dropping materials",1,1,0,0,4,0,0.46,0
SYN9757,"Littering the campus (candy wrappers, bottles, plastics, etc.)",2,0,2,1,4,0,0.82,1
SYN9758,Circulating destructive language and statement that defames,1,1,0,0,8,1,0.26,0
SYN9759,Providing/financing parties for prohibited drugs,1,1,0,0,3,1,0.57,0
SYN9760,"Wearing of plunging necklines, backless, spaghetti straps",3,2,1,2,8,1,0.99,1
SYN9761,"A student caught lending, borrowing, using another's ID",0,0,0,1,3,0,0.38,0
SYN9762,Extortion or blackmailing or attempt,3,1,2,0,4,1,0.98,1
SYN9763,Engaging in any form of gambling,2,0,2,1,2,1,1.0,1
SYN9764,"Damage, destruction of network, computer or information system",0,0,0,0,3,1,0.0,0
SYN9765,Jumping over the fence,1,0,1,1,6,1,0.4,0
SYN9766,Indecency in media,0,0,0,1,4,0,0.3,0
SYN9767,"A student caught lending, borrowing, using another's ID",1,0,1,0,8,0,0.14,0
SYN9768,Wilful failure to comply with promises or notices,0,0,0,1,2,1,0.5,0
SYN9769,Consistent violation of school rules and regulations,0,0,0,0,4,1,0.0,0
SYN9770,"Wearing of heavy make-up or cosmetics (dark mascara, lipstick)",1,1,0,2,4,0,1.0,1
SYN9771,Wearing of accessories not part of the daily uniform,0,0,0,0,3,0,0.0,0
SYN9772,Conviction for a criminal offense by authorities,0,0,0,1,7,1,0.19,0
SYN9773,Inciting others to violate school regulations or norms,2,0,2,1,3,1,1.0,1
SYN9774,Wearing of accessories not part of the daily uniform,1,0,1,1,7,0,0.35,0
SYN9775,Consistent violation of school rules and regulations,1,0,1,1,4,1,0.56,0
SYN9776,Wearing and using of electronic headset and/or audio devices,3,1,2,0,3,0,1.0,1
SYN9777,Forgery,0,0,0,1,5,1,0.25,0
SYN9778,Public display of affection in any places inside the campus,0,0,0,1,4,0,0.3,0
SYN9779,Bullying (Cyber or otherwise) Faculty members/personnel,1,0,1,2,4,1,0.86,1
SYN9780,Cybersecurity breach (plagiarism),0,0,0,0,5,1,0.0,0
SYN9781,Engaging in premarital sex,0,0,0,0,4,1,0.0,0
SYN9782,"Altering information (e.g., changing the password or credentials)",0,0,0,0,4,1,0.0,0
SYN9783,"Possession or use of deadly weapons, explosives, projectiles",0,0,0,0,3,1,0.0,0
SYN9784,"Forging signatures of school authorities, parents, guardians",4,1,3,0,5,1,1.0,1
SYN9785,Wilful failure to comply with promises or notices,2,1,1,0,2,1,1.0,1
SYN9786,"Introducing false information, accessing someone else's data",1,0,1,0,8,1,0.14,0
SYN9787,Students/fellow students - Verbally/Written,3,2,1,0,6,1,0.84,1
SYN9788,Engaging in premarital sex,0,0,0,1,6,1,0.21,0
SYN9789,Bullying (Cyber or otherwise) Faculty members/personnel,1,0,1,2,5,1,0.72,1
SYN9790,Membership in sororities and fraternities,1,0,1,0,4,1,0.26,0
SYN9791,Posting below or circulating destructive language or hate speech,2,1,1,1,4,1,1.0,1
SYN9792,Students/fellow students - Verbally/Written,0,0,0,0,6,1,0.0,0
SYN9793,Jumping over the fence,0,0,0,0,4,1,0.0,0
SYN9794,Forgery,4,2,2,2,5,1,1.0,1
SYN9795,Colored dyed color/hair/beard,1,1,0,0,6,0,0.33,0
SYN9796,Posing of bikini pictures or other videos/body exposure online,1,1,0,0,5,0,0.38,0
SYN9797,Gaining access to the school computer or computer system,0,0,0,0,8,1,0.0,0
SYN9798,Not following prescribed hair cut (trendy/punk haircut),0,0,0,1,7,0,0.19,0
SYN9799,"Falsification of official documents, test papers, records",1,0,1,1,5,1,0.47,0
SYN9800,Engaging in trouble outside the campus endangering others,1,1,0,1,8,1,0.42,0
SYN9801,Membership in sororities and fraternities,0,0,0,0,3,1,0.0,0
SYN9802,"Insubordination to authorities, supervisors, and personnel",1,0,1,0,5,1,0.22,0
SYN9803,Verbal or physical altercation between students or personnel,0,0,0,1,6,1,0.21,0
SYN9804,"Purchase, sale or distribution of alcoholic beverages",1,1,0,0,8,1,0.26,0
SYN9805,Pushing of prohibited drugs,1,1,0,0,8,1,0.26,0
SYN9806,Jumping over the fence,1,0,1,1,7,1,0.35,0
SYN9807,Providing/financing parties for prohibited drugs,0,0,0,1,7,1,0.19,0
SYN9808,Placing of stickers and other objects on school ID,1,0,1,0,2,0,0.43,0
SYN9809,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,4,0,0.0,0
SYN9810,Jumping over the fence,3,0,3,1,3,1,1.0,1
SYN9811,Verbal or physical altercation between students or personnel,0,0,0,0,6,1,0.0,0
SYN9812,Colored dyed color/hair/beard,1,1,0,0,8,0,0.26,0
SYN9813,Gaining access to the school computer or computer system,1,0,1,1,8,1,0.31,0
SYN9814,Lack of respect to faculty/authority,1,1,0,0,5,1,0.38,0
SYN9815,Lack of respect to faculty/authority,1,0,1,0,5,1,0.22,0
SYN9816,Unauthorized use of information,0,0,0,1,7,1,0.19,0
SYN9817,Gaining access to the school computer or computer system,1,0,1,1,4,1,0.56,0
SYN9818,"Shouting, yelling boisterously, jeering, dropping materials",0,0,0,0,3,0,0.0,0
SYN9819,"Smoking, vaping or possession of cigarettes, drinks, etc.",0,0,0,1,6,1,0.21,0
SYN9820,Pushing of prohibited drugs,0,0,0,0,4,1,0.0,0
SYN9821,"Damage, destruction of network, computer or information system",2,0,2,0,4,1,0.52,0
SYN9822,Preventing normal operation (e.g. changing system configuration),1,1,0,0,7,1,0.29,0
SYN9823,Unexcused tardiness/absence from class,0,0,0,0,2,0,0.0,0
SYN9824,Wilful failure to comply with promises or notices,1,0,1,0,4,1,0.26,0
SYN9825,Circulating destructive language and statement that defames,0,0,0,0,6,1,0.0,0
SYN9826,Membership in sororities and fraternities,3,1,2,1,6,1,0.91,1
SYN9827,Wearing of school uniform/program uniform improperly,0,0,0,1,6,0,0.21,0
SYN9828,Circulating destructive language and statement that defames,0,0,0,0,2,1,0.0,0
SYN9829,Viewing pornographic sites on the Internet/website,2,0,2,0,6,1,0.37,0
SYN9830,"Grave threat on any student, personnel or administrator",1,1,0,1,4,1,0.76,1
SYN9831,Posting below or circulating destructive language or hate speech,0,0,0,1,6,1,0.21,0
SYN9832,"Introduction of improper, foul or indecent language online",1,1,0,0,4,1,0.46,0
SYN9833,Engaging in any form of gambling,0,0,0,0,4,1,0.0,0
SYN9834,"Altering information (e.g., changing the password or credentials)",1,0,1,0,5,1,0.22,0
SYN9835,"Cheating in examinations, projects, case reports and other work",1,1,0,0,2,1,0.77,1
SYN9836,Using another person's identity,1,1,0,1,4,1,0.76,1
SYN9837,"Forging signatures of school authorities, parents, guardians",1,0,1,2,6,1,0.61,0
SYN9838,Inciting others to violate school regulations or norms,2,0,2,0,3,1,0.65,0
SYN9839,Wilful and malicious damage of the property of any member,3,0,3,1,4,1,1.0,1
SYN9840,Providing/financing parties for prohibited drugs,4,1,3,0,3,1,1.0,1
SYN9841,"Engaging outside marriage, obscene and immoral conduct",0,0,0,0,2,1,0.0,0
SYN9842,Pushing of prohibited drugs,2,0,2,2,6,1,0.8,1
SYN9843,Lending/borrowing school ID as pass/for gate access,1,0,1,1,6,1,0.4,0
SYN9844,Real acts of threat (major/minor) that constitute danger,3,1,2,0,4,1,0.98,1
