student_id,most_repeated_violation,frequency,repeated_major_count,repeated_minor_count,ongoing_incident_count,total_incidents,is_major,avg_severity,will_reoffend_same_violation,no_violation_count,behavior_ratio,next_repeated_violation
S09051,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",7,1,0,2,9,0,0.26,1,0,0.059,Bringing Dishonor To The Name Of School
S09052,"Damage, destruction of network, computer or information (e.g., deleting someone else's file)",2,1,0,0,4,1,0.229,1,0,0.143,Engaging In Trouble Outside The Campus Endangering The Name Of School
S09053,Unexcused tardiness/absence from class,7,0,0,0,9,0,0.313,1,0,0.059,"Wearing Of Scarves, Patches, Caps"
S09054,"Stealing property of the school, students, school personnel, and fellow students",3,1,0,0,3,1,0.41,1,0,0.143,Verbal Or Physical Altercation Between Students Or Group Of Students
S09055,"Grave threat on any student, personnel or administrator",2,0,2,0,3,1,0.254,1,0,0.167,"Vandalism, Destruction Of School Properties"
S09056,Inciting others to violate school regulations or not to attend classes,6,0,0,0,8,1,0.416,1,0,0.067,"Insubordination To Authorities, Supervisors, And Personnel, Faculty Members Verbally, In Writing, Physically And Slander/oral Defamation"
S09057,Gambling/betting in all forms,5,2,2,2,8,1,0.466,1,0,0.071,"Stealing Property Of The School, Students, School Personnel, And Fellow Students"
S09058,Indecency in media,5,1,2,0,7,0,0.288,1,0,0.077,Gaining Access To The School Computer Or Computer Network
S09059,Extortion or blackmailing or attempt,3,0,1,0,5,1,0.056,1,2,0.333,Recruitment And/or Membership In Sororities And Fraternities
S09060,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",7,1,1,0,9,0,0.234,1,0,0.059,Using Another Person's Identity
S09061,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",0,1,0,1,1,0,0.064,0,5,3.0,Posting Below Or Circulating Destructive Language Or Signs In The Internet Or Through Multimedia
S09062,"A student caught lending, borrowing, using another person’s ID/SSP",1,1,2,0,2,0,0.205,0,7,2.0,"Stealing Property Of The School, Students, School Personnel, And Fellow Students"
S09063,"Purchase, sale or distribution of alcoholic beverages or cigarettes",6,0,0,1,9,1,0.383,1,0,0.062,Students/fellow Students - Physically
S09064,Bringing outsiders to school during school function/activity,7,2,0,2,10,1,0.319,0,0,0.056,"Insubordination To Authorities, Supervisors, And Personnel, Faculty Members Verbally, In Writing, Physically And Slander/oral Defamation"
S09065,Cybersecurity breach (plagiarism),5,4,1,2,8,1,0.475,1,1,0.143,Bullying (cyber Or Otherwise) Faculty Members/personnel
S09066,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",4,0,0,1,5,1,0.308,1,4,0.5,Forgery
S09067,Gaining access to the school computer or computer network,3,1,2,2,7,1,0.29,1,0,0.091,Wilful Failure To Comply With Promises Or Notices Issued For Purposes Of Investigation In Connection With Conducted Trial Of Offense
S09068,Gambling/betting in all forms,0,1,2,1,2,1,0.5,0,7,2.667,Membership In Sororities And Fraternities
S09069,Students/fellow students - Physically,7,2,0,0,7,1,0.547,1,0,0.067,Indecency In Media
S09070,Promoting or participating in immoral/indecent conduct on or off campus,5,1,2,1,7,1,0.404,1,2,0.231,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S09071,"Wearing of school uniform/program uniform improperly (e.g. club shirt, outing, internet places)",1,1,1,0,3,0,0.126,0,0,0.2,Engaging In Premarital Sex
S09072,Assault fellow students,6,0,1,0,7,1,0.412,1,1,0.143,"Insubordination To Authorities, Supervisors, And Personnel, Faculty Members Verbally, In Writing, Physically And Slander/oral Defamation"
S09073,"Possession or use of deadly weapons, explosives, prohibited drugs",4,2,1,0,5,1,0.252,1,0,0.1,Students/fellow Students - Verbally/written
S09074,Colored dyed color/hair/beard,3,1,1,0,5,0,0.068,0,0,0.111,Real Acts Of Threat (major/minor) That Constitute Incompatibility
S09075,Engaging in trouble outside the campus endangering the name of school,4,3,1,0,5,1,0.399,0,4,0.5,Gaining Access To The School Computer Or Computer Network
S09076,"Wearing of heavy make-up or cosmetics (dark mascara, eyeliner, lipsticks, eye shadows, facial make-up)",0,1,1,0,1,0,0.104,0,0,0.5,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S09077,"Not following prescribed hair cut (trendy/punk haircut, long hair and bearded, mohawk, top knot, skinhead)",3,0,2,1,5,0,0.439,0,1,0.222,Organizing Of Groups For Purpose Of Destroying School Properties
S09078,Engaging in trouble outside the campus endangering the name of school,0,2,2,1,3,1,0.501,0,0,0.25,Placing Of Stickers And Other Objects On School Id
S09079,"Introduction of improper, foul or indecent language or gesture",7,0,1,2,11,1,0.424,1,0,0.053,Students/fellow Students - Verbally/written
S09080,Bringing outsiders to school for improper purpose,3,3,0,0,3,1,0.549,1,4,0.714,"Altering Information (e.g., Changing The Password Of Someone Else's Account And Accessed Data/files Beyond Authorization)"
S09081,"Littering the campus (candy wrappers, bottles, plastic materials)",6,0,3,0,7,0,0.375,1,2,0.214,Indecency In Media
S09082,"Wearing of scarves, patches, caps",7,0,2,1,9,0,0.418,1,0,0.059,Assault Fellow Students
S09083,Lack of respect to faculty/authority,2,2,0,0,4,1,0.432,0,0,0.143,Gaining Access To The School Computer Or Computer Network
S09084,Membership in sororities and fraternities,6,0,1,1,7,1,0.299,0,1,0.143,"Unauthorized Enrichment Or Stealing Whether Attempted, Frustrated, Or Consummated"
S09085,Wilful and malicious damage of the property of any member of school community,1,1,2,1,3,1,0.313,1,4,1.0,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S09086,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",4,1,2,0,6,1,0.409,1,0,0.091,Unbecoming Attitude Of An Image As Pitikarts Such As Gossiping In Multi-media To Endanger Others
S09087,"Forging signatures of school authorities, parents, guardians or students",2,1,2,0,3,1,0.394,0,0,0.167,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S09088,Gambling/betting in all forms,5,4,0,0,6,1,0.524,1,0,0.083,Posing Of Bikini Pictures Or Other Videos/body Exposure Pictures Or Indecent Body Pictures
S09089,Organizing of groups for purpose of destroying school properties,4,0,0,0,4,1,0.285,0,5,0.667,Pushing Of Prohibited Drugs
S09090,Wilful and malicious damage of the property of any member of school community,3,2,1,1,4,1,0.215,0,3,0.5,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S09091,"Introducing false information, accessing someone else’s account and sending offensive email, etc.",6,1,2,2,8,1,0.339,1,0,0.067,"Smoking, Vaping Or Possession Of Cigarettes, Drinking Hard Drinks Or Liquor In And Outside The School Campus"
S09092,"Falsification of official documents, test papers, clearances and confidential",4,0,0,0,5,1,0.317,1,0,0.1,Organizing Of Groups For Purpose Of Destroying School Properties
S09093,Extortion or blackmailing or attempt,4,4,0,0,6,1,0.475,0,0,0.091,"Damage, Destruction Of Network, Computer Or Information (e.g., Deleting Someone Else's File)"
S09094,Engaging in any form of gambling,4,2,2,0,4,1,0.689,0,0,0.111,Viewing Pornographic Sites On The Internet/websites In The Computer Laboratory
S09095,Real acts of threat (major/minor) that constitute incompatibility,1,2,1,0,3,1,0.267,1,0,0.2,Lending/borrowing School Id As Pass/for Gate Access
S09096,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",4,1,1,0,5,1,0.154,0,1,0.2,Preventing Normal Operation (e.g. Changing The Configuration Or Bios Setup Of Computers)
S09097,"Purchase, sale or distribution of alcoholic beverages or cigarettes",6,3,1,0,6,1,0.495,1,0,0.077,Leaving The Classroom Without Permission During Class Hour And School Activity
S09098,"Purchase, sale or distribution of alcoholic beverages or cigarettes",6,4,1,2,10,1,0.708,1,0,0.059,Organizing Of Groups For Purpose Of Destroying School Properties
S09099,"Altering information (e.g., changing the password of someone else's account and accessed data/files beyond authorization)",5,0,0,0,5,1,0.325,0,0,0.091,"Falsification Of Official Documents, Test Papers, Clearances And Confidential"
S09100,"A student caught lending, borrowing, using another person’s ID/SSP",3,1,4,1,5,0,0.261,1,1,0.222,"Altering Information (e.g., Changing The Password Of Someone Else's Account And Accessed Data/files Beyond Authorization)"
S09101,Unbecoming attitude of an image as Pitikarts such as gossiping in multi-media to endanger others,1,4,2,0,1,1,0.5,0,2,1.0,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S09102,Pushing of prohibited drugs,7,1,0,1,9,1,0.365,1,0,0.059,"Grave Threat On Any Student, Personnel Or Administrator"
S09103,Engaging in any form of gambling,3,1,0,1,6,1,0.079,1,2,0.3,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S09104,"A student caught lending, borrowing, using another person’s ID/SSP",3,0,4,1,6,0,0.337,0,0,0.1,Engaging In Trouble Outside The Campus Endangering The Name Of School
S09105,Use of foul language,6,0,1,0,6,0,0.327,1,0,0.077,Gambling/betting In All Forms
S09106,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",5,0,2,0,5,0,0.234,1,0,0.091,"A Student Caught Lending, Borrowing, Using Another Person’s Id/ssp"
S09107,Promoting or participating in immoral/indecent conduct on or off campus,6,1,1,0,7,1,0.499,1,0,0.071,Inciting Others To Violate School Regulations Or Not To Attend Classes
S09108,"Cheating in examinations, projects, case reports and research papers of others",3,3,0,1,4,1,0.504,0,6,0.875,Assault Fellow Students
S09109,Promoting or participating in immoral/indecent conduct on or off campus,3,2,2,1,5,1,0.308,1,6,0.778,Jumping Over The Fence
S09110,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,1,3,1,0,3,1,0.341,0,1,0.4,"Wearing Inappropriate/incomplete Uniform (no Validated Id, Flat Shoes, Colored Pants, Colored T-shirt, No/old Socks)"
S09111,Gambling/betting in all forms,1,1,0,2,4,1,0.496,0,5,1.0,Bringing Outsiders To School For Improper Purpose
S09112,"Forging signatures of school authorities, parents, guardians or students",6,2,0,0,7,1,0.614,0,0,0.071,Lending/borrowing School Id As Pass/for Gate Access
S09113,Membership in sororities and fraternities,4,2,2,0,4,1,0.578,1,3,0.444,"Not Attending School Function/activities (mass/novena, Program/forum, Seminar/symposium, Ge/sg, Alc)"
S09114,"Littering the campus (candy wrappers, bottles, plastic materials)",6,0,0,1,7,0,0.226,1,0,0.071,Extortion Or Blackmailing Or Attempt
S09115,Inciting others to violate school regulations or not to attend classes,0,0,2,1,2,1,0.299,1,3,1.333,"Wearing Of Heavy Make-up Or Cosmetics (dark Mascara, Eyeliner, Lipsticks, Eye Shadows, Facial Make-up)"
S09116,"Wearing of plunging necklines, backless, spaghetti straps, indecent attire",6,1,0,0,8,1,0.274,1,0,0.067,"Introducing False Information, Accessing Someone Else’s Account And Sending Offensive Email, Etc."
S09117,Real acts of threat (major/minor) that constitute incompatibility,4,1,2,0,4,1,0.243,1,4,0.556,Providing/financing Parties For Prohibited Drugs
S09118,"Wearing inappropriate/incomplete uniform (No validated ID, flat shoes, colored pants, colored t-shirt, no/old socks)",4,1,0,0,5,0,0.071,0,4,0.5,"Vandalism, Destruction Of School Properties"
S09119,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,3,1,1,0,5,0,0.019,0,0,0.111,"Purchase, Sale Or Distribution Of Alcoholic Beverages Or Cigarettes"
S09120,"Purchase, sale or distribution of alcoholic beverages or cigarettes",3,1,2,0,3,1,0.605,1,2,0.429,Posting Below Or Circulating Destructive Language Or Signs In The Internet Or Through Multimedia
S09121,Assault fellow students,3,0,2,1,4,1,0.447,0,1,0.25,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S09122,Wearing and using of electronic headset and/or audio/electronic gadgets and tools during class without teacher's permission,2,0,3,2,6,0,0.433,0,6,0.778,"Display, Possession Or Distribution Of Pornographic Materials, Downloading And Uploading Of Pornographic Pictures"
S09123,Wilful failure to comply with promises or notices issued for purposes of investigation in connection with conducted trial of offense,7,2,2,0,8,1,0.462,1,0,0.062,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S09124,Bringing dishonor to the name of school,0,0,2,0,1,1,0.148,0,0,0.5,"Not Following Prescribed Hair Cut (trendy/punk Haircut, Long Hair And Bearded, Mohawk, Top Knot, Skinhead)"
S09125,Preventing normal operation (e.g. changing the configuration or BIOS setup of computers),4,3,0,0,6,1,0.596,0,0,0.091,"Stealing Property Of The School, Students, School Personnel, And Fellow Students"
S09126,Jumping over the fence,2,2,0,2,4,1,0.324,1,0,0.143,Bringing Outsiders To School For Improper Purpose
S09127,"Engaging outside marriage, obscene and immoral conduct in and off campus",3,3,1,1,5,1,0.551,0,0,0.111,Assault Fellow Students
S09128,"Not attending school function/activities (Mass/Novena, Program/Forum, Seminar/Symposium, GE/SG, ALC)",4,0,2,0,6,0,0.4,1,0,0.091,Assault Fellow Students
S09129,Real acts of threat (major/minor) that constitute incompatibility,1,1,1,1,3,1,0.271,1,0,0.2,Unbecoming Attitude Of An Image As Pitikarts Such As Gossiping In Multi-media To Endanger Others
S09130,Wearing of improper and other colored PE uniforms,7,1,1,0,7,0,0.33,1,0,0.067,Conviction For A Criminal Offense By The Administrator's Judgment
S09131,"Purchase, sale or distribution of alcoholic beverages or cigarettes",8,0,0,1,9,1,0.358,1,0,0.056,Cybersecurity Breach (plagiarism)
S09132,Unexcused tardiness/absence from class,6,1,1,0,6,0,0.356,1,1,0.154,Bringing Outsiders To School For Improper Purpose
S09133,Engaging in premarital sex,3,2,2,0,4,1,0.153,1,6,0.875,Using Another Person's Identity
S09134,Inciting others to violate school regulations or not to attend classes,1,0,0,0,1,1,0.28,1,2,1.0,Verbal Or Physical Altercation Between Students Or Group Of Students
S09135,Assault fellow students,4,3,1,1,5,1,0.542,1,0,0.1,Membership In Sororities And Fraternities
S09136,"Insubordination to authorities, supervisors, and personnel, faculty members verbally, in writing, physically and slander/oral defamation",3,2,1,0,4,1,0.622,1,0,0.125,"Damage, Destruction Of Network, Computer Or Information (e.g., Deleting Someone Else's File)"
S09137,Public display of affection in any places inside the campus or in social media,2,1,1,0,3,0,0.109,1,0,0.167,"Smoking, Vaping Or Possession Of Cigarettes, Drinking Hard Drinks Or Liquor In And Outside The School Campus"
S09138,Unexcused tardiness/absence from class,5,1,0,0,7,0,0.338,0,0,0.077,Wearing Of Improper And Other Colored Pe Uniforms
S09139,Using another person's identity,5,1,0,0,5,1,0.472,0,0,0.091,Consistent Violation Of School Rules And Regulations
S09140,Viewing pornographic sites on the Internet/websites in the Computer Laboratory,1,1,1,0,2,1,0.365,0,0,0.25,Verbal Or Physical Altercation Between Students Or Group Of Students
S09141,Lack of respect to faculty/authority,1,4,1,0,1,1,0.511,1,8,3.0,Public Display Of Affection In Any Places Inside The Campus Or In Social Media
S09142,"Smoking, vaping or possession of cigarettes, drinking hard drinks or liquor in and outside the school campus",2,0,0,0,3,1,0.307,1,7,1.333,"Vandalism, Destruction Of School Properties"
